timestamp,temperature_c,humidity_pct,precip_mm,city,latitude,longitude,load_dts_utc
2025-11-18T08:00,1.7,82,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T09:00,2.3,81,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T10:00,3.2,78,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T11:00,3.8,74,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T12:00,3.6,76,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T13:00,3.2,80,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T14:00,3.1,83,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T15:00,3.2,83,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T16:00,3.0,84,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T17:00,3.1,86,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T18:00,3.0,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T19:00,2.7,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T20:00,2.9,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T21:00,3.1,90,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T22:00,3.2,88,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-18T23:00,3.4,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T00:00,2.9,86,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T01:00,2.8,85,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T02:00,3.0,83,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T03:00,3.0,84,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T04:00,3.0,84,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T05:00,3.1,82,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T06:00,2.9,80,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T07:00,2.7,79,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T08:00,3.0,75,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T09:00,3.6,73,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T10:00,4.3,69,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T11:00,4.8,66,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T12:00,5.4,62,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T13:00,5.4,62,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T14:00,5.0,60,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T15:00,4.1,60,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T16:00,3.2,63,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T17:00,2.0,74,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T18:00,1.6,77,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T19:00,1.0,80,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T20:00,0.6,81,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T21:00,0.5,82,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T22:00,0.3,88,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-19T23:00,0.3,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T00:00,0.4,88,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T01:00,0.5,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T02:00,0.4,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T03:00,0.2,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T04:00,0.0,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T05:00,0.2,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T06:00,-1.1,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T07:00,-0.4,85,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T08:00,0.3,85,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T09:00,1.2,82,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T10:00,2.3,79,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T11:00,3.4,76,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T12:00,4.3,73,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T13:00,4.5,73,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T14:00,4.1,76,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T15:00,3.5,79,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T16:00,2.9,81,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T17:00,2.4,82,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T18:00,1.8,83,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T19:00,2.2,78,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T20:00,2.5,81,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T21:00,2.7,88,0.2,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T22:00,2.6,92,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-20T23:00,2.5,93,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T00:00,2.4,93,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T01:00,2.3,92,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T02:00,1.5,91,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T03:00,0.5,91,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T04:00,-0.1,90,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T05:00,-0.4,88,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T06:00,-0.6,85,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T07:00,-0.6,84,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T08:00,-0.4,83,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T09:00,-0.0,81,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T10:00,0.5,79,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T11:00,1.1,75,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T12:00,1.5,74,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T13:00,1.2,76,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T14:00,0.7,80,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T15:00,0.2,84,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T16:00,-0.2,85,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T17:00,-0.6,86,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T18:00,-1.0,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T19:00,-1.5,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T20:00,-2.0,90,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T21:00,-2.4,91,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T22:00,-2.6,92,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-21T23:00,-2.7,93,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T00:00,-2.8,94,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T01:00,-2.9,94,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T02:00,-2.9,94,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T03:00,-3.0,95,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T04:00,-3.3,96,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T05:00,-3.8,97,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T06:00,-3.7,97,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T07:00,-2.9,95,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T08:00,-1.6,92,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T09:00,-0.4,88,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T10:00,0.6,81,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T11:00,1.5,73,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T12:00,1.9,68,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T13:00,1.2,68,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T14:00,0.0,70,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T15:00,-1.0,72,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T16:00,-1.5,74,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T17:00,-1.8,77,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T18:00,-2.0,78,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T19:00,-2.2,76,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T20:00,-2.2,72,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T21:00,-2.1,69,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T22:00,-1.7,65,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-22T23:00,-1.1,62,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T00:00,-0.6,60,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T01:00,-0.3,60,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T02:00,-0.0,62,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T03:00,0.1,66,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T04:00,0.1,72,0.7,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T05:00,0.0,81,0.7,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T06:00,0.1,88,0.7,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T07:00,0.7,87,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T08:00,1.4,84,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T09:00,2.1,82,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T10:00,2.4,88,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T11:00,2.9,88,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T12:00,3.3,88,0.1,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T13:00,3.4,89,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T14:00,3.4,91,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T15:00,3.4,92,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T16:00,3.2,94,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T17:00,3.0,95,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T18:00,2.8,97,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T19:00,2.5,97,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T20:00,2.1,97,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T21:00,1.7,96,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T22:00,1.3,95,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-23T23:00,0.8,95,0.0,Warsaw,52.23,21.01,2025-11-17 22:55:01
2025-11-17T00:00,4.2,98,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T01:00,4.7,99,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T02:00,5.5,96,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T03:00,5.9,95,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T04:00,6.2,94,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T05:00,6.9,92,0.2,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T06:00,7.2,92,0.6,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T07:00,7.5,94,0.6,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T08:00,7.5,94,0.8,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T09:00,7.8,94,0.5,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T10:00,7.8,94,1.8,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T11:00,7.6,95,3.3,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T12:00,7.7,94,2.3,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T13:00,8.3,93,2.2,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T14:00,8.0,93,3.5,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T15:00,7.7,91,2.8,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T16:00,5.1,88,2.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T17:00,3.2,89,1.5,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T18:00,2.3,92,1.4,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T19:00,1.2,98,1.5,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T20:00,1.6,94,0.4,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T21:00,1.7,93,0.1,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T22:00,1.8,93,0.1,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-17T23:00,2.0,93,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T00:00,2.4,91,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T01:00,2.8,89,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T02:00,2.9,85,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T03:00,3.0,87,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T04:00,2.8,83,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T05:00,2.7,86,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T06:00,2.6,82,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T07:00,2.3,83,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T08:00,2.8,78,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T09:00,3.3,75,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T10:00,4.1,74,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T11:00,4.9,68,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T12:00,5.3,63,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T13:00,5.4,62,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T14:00,4.9,65,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T15:00,4.1,68,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T16:00,3.5,70,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T17:00,2.5,74,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T18:00,2.0,74,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T19:00,1.8,73,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T20:00,1.4,73,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T21:00,1.5,72,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T22:00,1.6,71,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-18T23:00,1.6,70,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T00:00,1.2,70,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T01:00,0.9,68,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T02:00,0.4,68,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T03:00,0.3,67,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T04:00,0.1,66,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T05:00,0.4,65,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T06:00,0.6,64,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T07:00,1.2,64,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T08:00,2.6,58,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T09:00,4.0,51,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T10:00,5.2,45,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T11:00,6.1,41,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T12:00,6.8,37,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T13:00,7.0,37,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T14:00,6.7,39,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T15:00,5.6,42,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T16:00,4.9,45,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T17:00,3.2,51,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T18:00,2.3,59,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T19:00,1.9,61,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T20:00,1.9,61,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T21:00,1.9,61,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T22:00,2.0,64,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-19T23:00,1.7,68,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T00:00,1.6,70,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T01:00,1.2,71,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T02:00,0.8,78,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T03:00,0.6,80,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T04:00,0.5,81,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T05:00,0.6,81,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T06:00,-1.5,81,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T07:00,-1.0,78,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T08:00,0.7,76,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T09:00,2.4,71,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T10:00,2.9,71,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T11:00,3.5,72,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T12:00,4.0,72,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T13:00,4.1,73,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T14:00,3.0,77,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T15:00,1.9,77,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T16:00,2.4,79,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T17:00,2.3,81,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T18:00,2.4,84,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T19:00,2.7,82,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T20:00,1.9,84,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T21:00,1.2,87,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T22:00,1.0,89,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-20T23:00,1.4,90,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T00:00,1.4,92,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T01:00,1.2,93,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T02:00,1.5,94,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T03:00,1.3,93,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T04:00,1.2,92,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T05:00,0.9,92,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T06:00,0.7,91,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T07:00,0.7,87,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T08:00,0.7,83,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T09:00,0.7,79,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T10:00,0.9,75,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T11:00,1.0,72,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T12:00,1.1,70,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T13:00,0.8,71,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T14:00,0.5,73,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T15:00,0.1,75,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T16:00,-0.1,77,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T17:00,-0.4,78,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T18:00,-0.5,79,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T19:00,-0.6,80,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T20:00,-0.5,80,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T21:00,-0.6,80,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T22:00,-0.8,82,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-21T23:00,-1.1,83,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-22T00:00,-1.4,85,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-22T01:00,-1.8,87,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
2025-11-22T02:00,-2.2,87,0.0,Krakow,50.06,19.94,2025-11-17 22:55:01
